VALUE;DATE;HOUR
149898;03.08.2009 0:00:00.000000;20
149889;20.09.2010 0:00:00.000000;5
149876;21.07.2009 0:00:00.000000;12
149863;21.08.2010 0:00:00.000000;6
149856;07.08.2010 0:00:00.000000;18
149852;16.07.2010 0:00:00.000000;3
149843;10.08.2010 0:00:00.000000;5
149839;23.08.2009 0:00:00.000000;7
149827;02.08.2010 0:00:00.000000;6
149820;13.06.2010 0:00:00.000000;19
149797;28.06.2010 0:00:00.000000;22
149795;07.08.2010 0:00:00.000000;1
149792;10.08.2010 0:00:00.000000;6
149767;03.08.2009 0:00:00.000000;21
149730;06.08.2010 0:00:00.000000;21
149708;05.08.2009 0:00:00.000000;12
149687;22.07.2009 0:00:00.000000;16
149665;22.07.2009 0:00:00.000000;17
149656;20.09.2009 0:00:00.000000;5
149652;22.07.2009 0:00:00.000000;11
149639;05.08.2010 0:00:00.000000;17
149637;03.08.2009 0:00:00.000000;19
149620;20.09.2010 0:00:00.000000;3
149609;13.06.2010 0:00:00.000000;21
149551;23.07.2009 0:00:00.000000;16
149542;18.08.2009 0:00:00.000000;17
149541;13.06.2010 0:00:00.000000;16
149527;17.08.2009 0:00:00.000000;23
149527;11.07.2010 0:00:00.000000;13
149526;30.06.2010 0:00:00.000000;19
149523;17.07.2009 0:00:00.000000;8
149516;21.08.2010 0:00:00.000000;1
149504;18.08.2009 0:00:00.000000;20
149497;30.06.2010 0:00:00.000000;21
149479;18.08.2009 0:00:00.000000;21
149479;20.08.2009 0:00:00.000000;1
149477;05.08.2009 0:00:00.000000;16
149453;20.06.2010 0:00:00.000000;2
149432;06.07.2010 0:00:00.000000;4
149379;06.08.2010 0:00:00.000000;7
149373;18.08.2009 0:00:00.000000;23
149371;25.08.2009 0:00:00.000000;6
149370;13.06.2010 0:00:00.000000;15
149363;29.07.2009 0:00:00.000000;18
149347;07.08.2010 0:00:00.000000;22
149342;06.07.2010 0:00:00.000000;7
149339;13.07.2009 0:00:00.000000;4
149332;19.07.2010 0:00:00.000000;12
149326;25.07.2010 0:00:00.000000;23
149316;07.08.2010 0:00:00.000000;17
149311;20.06.2010 0:00:00.000000;17
149310;23.07.2009 0:00:00.000000;10
149292;08.07.2010 0:00:00.000000;17
149291;29.07.2009 0:00:00.000000;20
149291;15.08.2010 0:00:00.000000;11
149276;05.08.2010 0:00:00.000000;21
149272;14.09.2009 0:00:00.000000;6
149259;20.09.2009 0:00:00.000000;6
149240;21.07.2009 0:00:00.000000;9
149238;13.06.2010 0:00:00.000000;14
149211;23.07.2009 0:00:00.000000;18
149209;15.07.2009 0:00:00.000000;4
149176;03.08.2009 0:00:00.000000;22
149169;06.08.2010 0:00:00.000000;19
149168;07.08.2010 0:00:00.000000;9
149149;21.06.2010 0:00:00.000000;6
149147;05.08.2009 0:00:00.000000;23
149116;17.08.2009 0:00:00.000000;10
149103;21.09.2009 0:00:00.000000;5
149101;19.07.2010 0:00:00.000000;13
149088;05.07.2010 0:00:00.000000;10
149067;21.07.2009 0:00:00.000000;14
149064;29.07.2009 0:00:00.000000;23
149051;05.08.2009 0:00:00.000000;24
149050;15.07.2009 0:00:00.000000;7
149046;05.08.2009 0:00:00.000000;22
149020;29.07.2009 0:00:00.000000;24
149018;23.08.2009 0:00:00.000000;5
148991;01.08.2010 0:00:00.000000;9
148989;27.07.2010 0:00:00.000000;6
148988;03.08.2009 0:00:00.000000;24
148986;03.08.2010 0:00:00.000000;5
148950;10.07.2010 0:00:00.000000;10
148946;05.05.2009 0:00:00.000000;19
148945;05.09.2009 0:00:00.000000;8
148937;09.07.2009 0:00:00.000000;4
148935;01.07.2010 0:00:00.000000;12
148929;05.08.2009 0:00:00.000000;13
148927;24.08.2009 0:00:00.000000;7
148908;29.07.2009 0:00:00.000000;19
148896;11.07.2010 0:00:00.000000;12
148888;05.08.2009 0:00:00.000000;18
148880;20.06.2010 0:00:00.000000;3
148874;03.08.2009 0:00:00.000000;23
148835;19.07.2010 0:00:00.000000;11
148816;30.06.2010 0:00:00.000000;17
148795;30.07.2009 0:00:00.000000;11
148787;29.06.2010 0:00:00.000000;24
148769;28.07.2009 0:00:00.000000;10
148764;09.07.2009 0:00:00.000000;5
148758;17.08.2009 0:00:00.000000;21
148752;24.07.2009 0:00:00.000000;1
148714;23.08.2009 0:00:00.000000;6
148698;09.08.2010 0:00:00.000000;4
148659;05.08.2009 0:00:00.000000;11
148646;28.06.2010 0:00:00.000000;24
148634;06.09.2009 0:00:00.000000;9
148631;30.06.2010 0:00:00.000000;18
148628;07.08.2010 0:00:00.000000;19
148612;17.08.2009 0:00:00.000000;18
148564;06.08.2010 0:00:00.000000;17
148515;07.08.2010 0:00:00.000000;20
148514;17.08.2009 0:00:00.000000;22
148512;15.08.2010 0:00:00.000000;6
148502;05.08.2009 0:00:00.000000;17
148495;19.08.2009 0:00:00.000000;9
148489;29.06.2010 0:00:00.000000;21
148482;16.07.2009 0:00:00.000000;4
148424;28.06.2010 0:00:00.000000;21
148414;17.08.2009 0:00:00.000000;11
148410;21.07.2009 0:00:00.000000;15
148410;20.09.2009 0:00:00.000000;7
148378;05.08.2009 0:00:00.000000;20
148355;20.09.2009 0:00:00.000000;8
148354;06.08.2010 0:00:00.000000;18
148327;29.06.2010 0:00:00.000000;8
148310;21.06.2010 0:00:00.000000;5
148292;12.06.2010 0:00:00.000000;8
148276;12.07.2010 0:00:00.000000;16
148265;17.08.2009 0:00:00.000000;14
148252;24.08.2009 0:00:00.000000;6
148212;20.06.2010 0:00:00.000000;18
148208;21.07.2009 0:00:00.000000;16
148203;17.08.2009 0:00:00.000000;12
148194;17.08.2009 0:00:00.000000;20
148189;28.06.2010 0:00:00.000000;23
148103;05.08.2009 0:00:00.000000;21
148067;17.08.2009 0:00:00.000000;15
148059;29.07.2009 0:00:00.000000;22
148053;20.08.2009 0:00:00.000000;6
148027;30.06.2010 0:00:00.000000;8
148014;09.08.2010 0:00:00.000000;7
148004;10.07.2010 0:00:00.000000;9
148000;03.08.2009 0:00:00.000000;10
147979;01.07.2009 0:00:00.000000;2
147969;23.06.2010 0:00:00.000000;5
147945;06.09.2009 0:00:00.000000;4
147940;22.07.2009 0:00:00.000000;18
147927;31.07.2009 0:00:00.000000;12
147866;31.07.2010 0:00:00.000000;12
147858;23.07.2009 0:00:00.000000;19
147851;05.08.2009 0:00:00.000000;19
147831;08.08.2010 0:00:00.000000;2
147822;31.07.2009 0:00:00.000000;14
147822;29.08.2009 0:00:00.000000;4
147806;17.08.2009 0:00:00.000000;16
147788;15.07.2009 0:00:00.000000;5
147777;23.07.2009 0:00:00.000000;21
147747;29.06.2010 0:00:00.000000;22
147733;23.07.2009 0:00:00.000000;20
147677;22.07.2009 0:00:00.000000;10
147643;05.08.2010 0:00:00.000000;19
147630;05.08.2010 0:00:00.000000;18
147620;06.08.2010 0:00:00.000000;24
147610;29.07.2009 0:00:00.000000;21
147608;18.08.2009 0:00:00.000000;24
147605;05.08.2010 0:00:00.000000;20
147570;29.06.2010 0:00:00.000000;23
147558;17.08.2009 0:00:00.000000;19
147545;01.07.2010 0:00:00.000000;11
147539;06.08.2010 0:00:00.000000;6
147535;17.08.2009 0:00:00.000000;17
147528;04.08.2009 0:00:00.000000;9
147518;21.07.2009 0:00:00.000000;17
147512;25.06.2010 0:00:00.000000;9
147510;01.07.2010 0:00:00.000000;15
147509;13.06.2010 0:00:00.000000;17
147505;17.08.2009 0:00:00.000000;24
147496;28.07.2010 0:00:00.000000;5
147480;05.08.2009 0:00:00.000000;10
147470;20.09.2010 0:00:00.000000;4
147443;01.07.2010 0:00:00.000000;8
147426;17.08.2009 0:00:00.000000;13
147411;03.08.2010 0:00:00.000000;7
147388;06.08.2010 0:00:00.000000;20
147351;13.06.2010 0:00:00.000000;18
147341;31.07.2009 0:00:00.000000;13
147341;30.06.2010 0:00:00.000000;1
147324;05.08.2010 0:00:00.000000;22
147312;01.08.2010 0:00:00.000000;8
147296;15.08.2010 0:00:00.000000;5
147293;06.08.2010 0:00:00.000000;1
147289;06.07.2010 0:00:00.000000;6
147270;20.08.2009 0:00:00.000000;3
147213;06.07.2010 0:00:00.000000;5
147213;09.08.2010 0:00:00.000000;6
147211;23.06.2010 0:00:00.000000;6
147187;06.08.2009 0:00:00.000000;1
147108;03.07.2010 0:00:00.000000;23
147096;01.07.2010 0:00:00.000000;14
147073;05.05.2009 0:00:00.000000;20
147056;20.08.2009 0:00:00.000000;2
147053;08.07.2010 0:00:00.000000;19
147024;20.08.2009 0:00:00.000000;4
146992;13.09.2009 0:00:00.000000;9
146991;16.07.2009 0:00:00.000000;6
146956;05.08.2010 0:00:00.000000;24
146928;24.07.2009 0:00:00.000000;9
146928;29.08.2009 0:00:00.000000;10
146925;29.06.2010 0:00:00.000000;1
146889;07.08.2010 0:00:00.000000;21
146881;30.07.2009 0:00:00.000000;10
146834;20.08.2009 0:00:00.000000;5
146819;08.08.2010 0:00:00.000000;4
146807;06.08.2010 0:00:00.000000;2
146789;07.08.2010 0:00:00.000000;8
146769;01.07.2010 0:00:00.000000;9
146725;13.07.2009 0:00:00.000000;5
146719;31.07.2009 0:00:00.000000;11
146719;30.08.2009 0:00:00.000000;10
146704;27.07.2009 0:00:00.000000;9
146694;21.07.2009 0:00:00.000000;18
146689;24.08.2009 0:00:00.000000;5
146624;03.08.2010 0:00:00.000000;6
146618;05.08.2010 0:00:00.000000;23
146617;09.07.2010 0:00:00.000000;3
146607;01.07.2010 0:00:00.000000;16
146606;05.08.2009 0:00:00.000000;1
146574;30.06.2010 0:00:00.000000;20
146558;08.08.2010 0:00:00.000000;3
146543;22.07.2009 0:00:00.000000;9
146539;24.06.2010 0:00:00.000000;3
146516;29.08.2009 0:00:00.000000;9
146488;04.07.2009 0:00:00.000000;9
146368;16.07.2009 0:00:00.000000;7
146327;19.07.2010 0:00:00.000000;10
146248;11.07.2010 0:00:00.000000;11
146247;14.07.2010 0:00:00.000000;22
146192;08.08.2010 0:00:00.000000;12
146187;13.09.2009 0:00:00.000000;8
146171;01.07.2009 0:00:00.000000;3
146166;22.07.2009 0:00:00.000000;19
146118;01.07.2010 0:00:00.000000;17
146093;01.07.2010 0:00:00.000000;13
146034;30.06.2010 0:00:00.000000;2
146005;22.07.2009 0:00:00.000000;20
145990;01.07.2009 0:00:00.000000;8
145919;16.07.2009 0:00:00.000000;5
145907;28.07.2009 0:00:00.000000;1
145898;30.07.2009 0:00:00.000000;12
145894;01.07.2010 0:00:00.000000;10
145879;30.07.2009 0:00:00.000000;16
145818;02.07.2010 0:00:00.000000;23
145808;04.07.2009 0:00:00.000000;8
145806;13.09.2009 0:00:00.000000;7
145797;08.08.2010 0:00:00.000000;24
145781;21.07.2009 0:00:00.000000;22
145766;11.07.2009 0:00:00.000000;3
145754;31.07.2009 0:00:00.000000;15
145746;30.07.2009 0:00:00.000000;14
145737;05.05.2009 0:00:00.000000;21
145733;02.07.2010 0:00:00.000000;21
145730;30.07.2009 0:00:00.000000;13
145698;30.07.2009 0:00:00.000000;15
145684;29.07.2009 0:00:00.000000;1
145646;30.06.2010 0:00:00.000000;3
145632;14.08.2009 0:00:00.000000;23
145627;30.07.2009 0:00:00.000000;18
145601;01.07.2009 0:00:00.000000;5
145560;22.07.2009 0:00:00.000000;21
145550;30.07.2009 0:00:00.000000;17
145530;15.07.2009 0:00:00.000000;6
145518;03.07.2010 0:00:00.000000;17
145515;24.07.2009 0:00:00.000000;2
145451;30.07.2009 0:00:00.000000;24
145444;14.07.2010 0:00:00.000000;8
145395;09.07.2010 0:00:00.000000;8
145389;16.07.2010 0:00:00.000000;2
145388;21.07.2009 0:00:00.000000;24
145353;31.07.2009 0:00:00.000000;16
145352;18.09.2010 0:00:00.000000;13
145338;28.07.2010 0:00:00.000000;6
145334;21.07.2009 0:00:00.000000;19
145324;31.07.2009 0:00:00.000000;20
145320;31.07.2009 0:00:00.000000;22
145319;05.08.2009 0:00:00.000000;2
145313;03.07.2010 0:00:00.000000;12
145284;28.07.2010 0:00:00.000000;7
145265;21.07.2009 0:00:00.000000;23
145264;30.07.2009 0:00:00.000000;22
145260;03.07.2010 0:00:00.000000;1
145244;02.07.2010 0:00:00.000000;22
145240;09.08.2010 0:00:00.000000;5
145231;12.07.2009 0:00:00.000000;3
145220;08.08.2010 0:00:00.000000;13
145203;01.07.2009 0:00:00.000000;4
145187;23.07.2009 0:00:00.000000;1
145176;08.07.2010 0:00:00.000000;8
145176;08.08.2010 0:00:00.000000;14
145163;30.06.2010 0:00:00.000000;7
145140;14.08.2009 0:00:00.000000;22
145139;01.07.2009 0:00:00.000000;7
145136;30.07.2009 0:00:00.000000;23
145126;29.06.2010 0:00:00.000000;7
145120;02.07.2010 0:00:00.000000;24
145115;20.08.2010 0:00:00.000000;5
145060;20.08.2010 0:00:00.000000;6
145043;17.07.2009 0:00:00.000000;3
145027;05.09.2009 0:00:00.000000;6
145006;05.07.2010 0:00:00.000000;9
144972;03.07.2010 0:00:00.000000;14
144940;13.09.2009 0:00:00.000000;4
144933;15.08.2010 0:00:00.000000;10
144926;31.07.2009 0:00:00.000000;19
144922;31.07.2009 0:00:00.000000;10
144891;30.08.2009 0:00:00.000000;4
144822;21.07.2009 0:00:00.000000;21
144813;31.07.2009 0:00:00.000000;18
144809;01.07.2009 0:00:00.000000;6
144790;01.07.2010 0:00:00.000000;24
144752;14.07.2010 0:00:00.000000;23
144743;06.08.2010 0:00:00.000000;5
144697;31.07.2009 0:00:00.000000;23
144684;06.08.2010 0:00:00.000000;3
144682;03.07.2010 0:00:00.000000;16
144638;13.09.2009 0:00:00.000000;5
144635;24.07.2010 0:00:00.000000;4
144612;21.07.2009 0:00:00.000000;20
144612;02.07.2010 0:00:00.000000;18
144611;02.07.2010 0:00:00.000000;12
144603;14.07.2010 0:00:00.000000;4
144574;01.07.2010 0:00:00.000000;23
144563;14.08.2009 0:00:00.000000;24
144529;01.07.2010 0:00:00.000000;19
144520;03.07.2010 0:00:00.000000;24
144514;30.07.2009 0:00:00.000000;1
144485;22.07.2009 0:00:00.000000;24
144469;16.07.2010 0:00:00.000000;4
144451;02.07.2010 0:00:00.000000;20
144441;07.08.2010 0:00:00.000000;7
144424;08.08.2010 0:00:00.000000;22
144384;05.08.2009 0:00:00.000000;3
144380;22.07.2009 0:00:00.000000;23
144341;05.09.2009 0:00:00.000000;7
144294;13.09.2009 0:00:00.000000;6
144261;14.08.2009 0:00:00.000000;16
144253;01.08.2010 0:00:00.000000;6
144207;06.09.2009 0:00:00.000000;7
144204;30.06.2010 0:00:00.000000;14
144200;29.06.2010 0:00:00.000000;3
144161;31.07.2009 0:00:00.000000;21
144161;02.07.2010 0:00:00.000000;19
144148;01.07.2010 0:00:00.000000;1
144147;24.07.2010 0:00:00.000000;10
144132;15.08.2010 0:00:00.000000;7
144121;14.08.2009 0:00:00.000000;15
144096;08.08.2010 0:00:00.000000;23
144093;29.07.2009 0:00:00.000000;2
144049;30.07.2009 0:00:00.000000;19
143995;09.07.2010 0:00:00.000000;12
143974;01.07.2010 0:00:00.000000;18
143973;03.07.2010 0:00:00.000000;15
143970;14.08.2009 0:00:00.000000;14
143959;30.07.2009 0:00:00.000000;20
143950;04.07.2009 0:00:00.000000;7
143932;23.07.2009 0:00:00.000000;9
143927;29.08.2009 0:00:00.000000;5
143920;22.07.2009 0:00:00.000000;1
143889;03.07.2010 0:00:00.000000;2
143883;03.07.2010 0:00:00.000000;11
143877;28.07.2009 0:00:00.000000;2
143869;04.07.2010 0:00:00.000000;1
143851;30.07.2009 0:00:00.000000;9
143848;14.07.2010 0:00:00.000000;24
143843;18.08.2009 0:00:00.000000;8
143842;30.06.2010 0:00:00.000000;4
143813;04.08.2009 0:00:00.000000;1
143807;29.08.2009 0:00:00.000000;8
143803;29.06.2010 0:00:00.000000;2
143787;02.07.2010 0:00:00.000000;10
143753;05.07.2009 0:00:00.000000;3
143714;14.08.2009 0:00:00.000000;19
143703;02.07.2010 0:00:00.000000;16
143696;03.08.2009 0:00:00.000000;9
143675;01.07.2010 0:00:00.000000;20
143651;06.09.2009 0:00:00.000000;6
143649;02.07.2010 0:00:00.000000;11
143643;30.07.2009 0:00:00.000000;21
143623;19.08.2009 0:00:00.000000;3
143618;31.07.2009 0:00:00.000000;17
143528;17.08.2009 0:00:00.000000;9
143520;14.08.2009 0:00:00.000000;21
143504;14.08.2009 0:00:00.000000;20
143470;03.07.2010 0:00:00.000000;13
143462;06.08.2010 0:00:00.000000;4
143456;29.07.2009 0:00:00.000000;9
143446;28.07.2009 0:00:00.000000;9
143423;05.09.2009 0:00:00.000000;5
143419;06.09.2009 0:00:00.000000;5
143411;22.07.2009 0:00:00.000000;22
143363;05.08.2009 0:00:00.000000;9
143358;06.09.2009 0:00:00.000000;8
143353;05.05.2009 0:00:00.000000;22
143348;18.08.2009 0:00:00.000000;1
143332;07.08.2010 0:00:00.000000;5
143307;02.07.2010 0:00:00.000000;9
143303;20.06.2010 0:00:00.000000;11
143270;15.08.2010 0:00:00.000000;9
143212;31.07.2010 0:00:00.000000;5
143194;02.07.2010 0:00:00.000000;14
143156;07.05.2009 0:00:00.000000;15
143130;22.07.2009 0:00:00.000000;2
143124;02.07.2010 0:00:00.000000;1
143075;02.07.2010 0:00:00.000000;13
143019;03.07.2010 0:00:00.000000;10
143018;16.07.2010 0:00:00.000000;1
143008;14.07.2010 0:00:00.000000;7
142904;01.08.2010 0:00:00.000000;7
142773;23.07.2009 0:00:00.000000;2
142759;07.05.2009 0:00:00.000000;14
142759;08.08.2010 0:00:00.000000;16
142750;19.08.2009 0:00:00.000000;4
142742;04.07.2009 0:00:00.000000;6
142698;15.05.2009 0:00:00.000000;11
142683;08.08.2010 0:00:00.000000;19
142661;13.07.2010 0:00:00.000000;8
142618;29.07.2010 0:00:00.000000;5
142605;15.05.2009 0:00:00.000000;14
142576;05.07.2010 0:00:00.000000;8
142550;29.06.2010 0:00:00.000000;4
142547;19.08.2009 0:00:00.000000;2
142545;14.08.2009 0:00:00.000000;18
142544;13.08.2009 0:00:00.000000;24
142494;08.07.2010 0:00:00.000000;18
142482;13.07.2010 0:00:00.000000;1
142405;01.07.2010 0:00:00.000000;22
142393;19.08.2009 0:00:00.000000;1
142384;08.08.2010 0:00:00.000000;15
142375;13.08.2009 0:00:00.000000;23
142371;04.08.2009 0:00:00.000000;2
142293;15.07.2010 0:00:00.000000;1
142281;30.08.2009 0:00:00.000000;9
142248;15.05.2009 0:00:00.000000;15
142232;30.06.2010 0:00:00.000000;6
142227;14.08.2009 0:00:00.000000;13
142221;02.07.2010 0:00:00.000000;15
142209;08.08.2010 0:00:00.000000;20
142164;14.08.2009 0:00:00.000000;12
142052;30.06.2010 0:00:00.000000;5
142022;04.08.2009 0:00:00.000000;3
141947;12.05.2009 0:00:00.000000;11
141910;06.08.2009 0:00:00.000000;2
141901;16.07.2010 0:00:00.000000;21
141883;11.07.2009 0:00:00.000000;9
141867;15.05.2009 0:00:00.000000;12
141864;06.05.2009 0:00:00.000000;10
141847;30.08.2009 0:00:00.000000;5
141838;31.07.2009 0:00:00.000000;9
141766;08.08.2010 0:00:00.000000;21
141717;06.05.2009 0:00:00.000000;11
141644;13.08.2009 0:00:00.000000;22
141626;13.08.2009 0:00:00.000000;19
141612;29.06.2010 0:00:00.000000;6
141610;29.06.2010 0:00:00.000000;5
141601;07.05.2009 0:00:00.000000;11
141594;17.07.2009 0:00:00.000000;7
141576;06.05.2009 0:00:00.000000;12
141563;13.08.2009 0:00:00.000000;20
141551;04.07.2010 0:00:00.000000;18
141545;22.06.2010 0:00:00.000000;6
141524;02.07.2010 0:00:00.000000;17
141471;14.07.2010 0:00:00.000000;5
141426;15.07.2010 0:00:00.000000;3
141395;24.06.2010 0:00:00.000000;6
141386;15.05.2009 0:00:00.000000;13
141384;12.07.2010 0:00:00.000000;8
141378;05.05.2009 0:00:00.000000;23
141367;14.08.2009 0:00:00.000000;17
141331;07.05.2009 0:00:00.000000;12
141326;26.05.2009 0:00:00.000000;11
141306;30.07.2009 0:00:00.000000;2
141298;14.08.2009 0:00:00.000000;10
141289;15.07.2010 0:00:00.000000;2
141276;29.07.2010 0:00:00.000000;8
141251;30.07.2009 0:00:00.000000;8
141251;13.08.2009 0:00:00.000000;18
141207;08.08.2010 0:00:00.000000;17
141197;14.05.2009 0:00:00.000000;14
141196;17.08.2009 0:00:00.000000;8
141195;14.05.2009 0:00:00.000000;12
141154;07.05.2009 0:00:00.000000;16
141146;10.07.2010 0:00:00.000000;3
141134;30.08.2009 0:00:00.000000;8
141127;12.07.2010 0:00:00.000000;3
141121;13.08.2009 0:00:00.000000;21
141119;04.07.2010 0:00:00.000000;17
141101;18.09.2010 0:00:00.000000;17
141063;05.07.2010 0:00:00.000000;5
141042;25.06.2010 0:00:00.000000;8
140964;07.08.2010 0:00:00.000000;6
140950;06.05.2009 0:00:00.000000;9
140908;05.07.2010 0:00:00.000000;4
140894;08.05.2009 0:00:00.000000;10
140888;04.07.2010 0:00:00.000000;2
140883;04.07.2010 0:00:00.000000;19
140882;14.07.2010 0:00:00.000000;6
140852;24.06.2010 0:00:00.000000;4
140846;07.05.2009 0:00:00.000000;13
140846;26.05.2009 0:00:00.000000;12
140845;26.05.2009 0:00:00.000000;13
140814;22.06.2010 0:00:00.000000;5
140806;15.05.2009 0:00:00.000000;10
140806;15.08.2010 0:00:00.000000;8
140737;14.05.2009 0:00:00.000000;13
140735;31.07.2010 0:00:00.000000;11
140706;07.05.2009 0:00:00.000000;18
140638;13.06.2010 0:00:00.000000;3
140635;14.05.2009 0:00:00.000000;10
140629;30.08.2009 0:00:00.000000;7
140606;07.05.2009 0:00:00.000000;19
140605;24.07.2010 0:00:00.000000;9
140599;05.07.2010 0:00:00.000000;6
140587;20.07.2010 0:00:00.000000;4
140577;15.08.2009 0:00:00.000000;1
140548;13.06.2010 0:00:00.000000;11
140528;26.05.2009 0:00:00.000000;14
140513;25.05.2009 0:00:00.000000;14
140507;01.07.2010 0:00:00.000000;21
140496;27.05.2009 0:00:00.000000;11
140494;05.05.2009 0:00:00.000000;24
140479;12.05.2009 0:00:00.000000;10
140461;14.05.2009 0:00:00.000000;11
140460;13.05.2009 0:00:00.000000;10
140444;27.05.2009 0:00:00.000000;12
140443;04.07.2010 0:00:00.000000;22
140440;27.05.2009 0:00:00.000000;14
140417;06.05.2009 0:00:00.000000;13
140402;25.05.2009 0:00:00.000000;15
140384;05.08.2009 0:00:00.000000;4
140378;02.07.2010 0:00:00.000000;2
140375;19.08.2009 0:00:00.000000;5
140365;26.05.2009 0:00:00.000000;10
140360;15.07.2010 0:00:00.000000;8
140354;16.07.2010 0:00:00.000000;22
140319;14.05.2009 0:00:00.000000;15
140291;19.06.2010 0:00:00.000000;9
140288;07.05.2009 0:00:00.000000;17
140277;14.05.2009 0:00:00.000000;16
140273;30.07.2010 0:00:00.000000;7
140264;31.07.2009 0:00:00.000000;1
140248;14.08.2009 0:00:00.000000;11
140210;05.07.2010 0:00:00.000000;7
140177;27.05.2009 0:00:00.000000;10
140122;18.08.2009 0:00:00.000000;4
140098;17.07.2009 0:00:00.000000;4
140083;07.05.2009 0:00:00.000000;10
140083;19.06.2010 0:00:00.000000;10
140067;25.06.2010 0:00:00.000000;3
140060;25.05.2009 0:00:00.000000;10
140044;25.05.2009 0:00:00.000000;12
139996;13.08.2009 0:00:00.000000;17
139968;29.08.2009 0:00:00.000000;7
139967;18.08.2009 0:00:00.000000;3
139966;30.07.2009 0:00:00.000000;3
139962;18.08.2009 0:00:00.000000;2
